item,org,date,quantity
3959509,42023714,2014-10-01,4150.0
3959509,42023714,2014-11-01,4118.0
3959509,42023714,2014-12-01,5240.0
3959509,42023714,2015-01-01,6394.0
3959509,42023714,2015-02-01,4835.0
3959509,42023714,2015-03-01,4496.0
3959509,42023714,2015-04-01,7206.0
3959509,42023714,2015-05-01,5535.0
3959509,42023714,2015-06-01,5792.0
3959509,42023714,2015-07-01,6564.0
3959509,42023714,2015-08-01,3864.0
3959509,42023714,2015-09-01,3805.0
3959509,42023714,2015-10-01,4674.0
3959509,42023714,2015-11-01,5311.0
3959509,42023714,2015-12-01,3668.0
3959509,42023714,2016-01-01,4306.0
3959509,42023714,2016-02-01,2777.0
3959509,42023714,2016-03-01,3090.0
3959509,42023714,2016-04-01,4093.0
3959509,42023714,2016-05-01,5441.0
3959509,42023714,2016-06-01,6848.0
3959509,42023714,2016-07-01,7206.0
3959509,42023714,2016-08-01,4882.0
3959509,42023714,2016-09-01,3662.0
3959509,42023714,2016-10-01,3873.0
3959509,42023714,2016-11-01,5130.0
3959509,42023714,2016-12-01,6681.0
3959509,42023714,2017-01-01,4380.0
3959509,42023714,2017-02-01,7009.0
3959509,42023714,2017-03-01,3556.0
3959509,42023714,2017-04-01,5823.0
3959509,42023714,2017-05-01,4288.0
3959509,42023714,2017-06-01,4265.0
3959509,42023714,2017-07-01,5677.0
3959509,42023714,2017-08-01,8193.0
3959509,42023714,2017-09-01,4894.0
3959509,42023714,2017-10-01,4324.0
3959509,42023714,2017-11-01,7030.0
3959509,42023714,2017-12-01,4508.0
3959509,42023714,2018-01-01,4281.0
3959509,42023714,2018-02-01,3680.0
3959509,42023714,2018-03-01,3353.0
3959509,42023714,2018-04-01,5721.0
3959509,42023714,2018-05-01,4179.0
3959509,42023714,2018-06-01,3087.0
3959509,42023714,2018-07-01,5343.0
3959509,42023714,2018-08-01,3470.0
3959509,42023714,2018-09-01,3611.0
3959509,42023714,2018-10-01,6515.0
3959509,42023714,2018-11-01,5109.0
3959509,42023714,2018-12-01,6340.0
3959509,42023714,2019-01-01,3676.0
3959509,42023714,2019-02-01,4275.0
3959509,42023714,2019-03-01,6096.0
3959509,42023714,2019-04-01,4387.0
3959509,42023714,2019-05-01,4316.0
3959509,42023714,2019-06-01,4059.0
3959509,42023714,2019-07-01,5905.0
3959509,42023714,2019-08-01,6639.0
3959509,42023714,2019-09-01,6057.0
3959509,42023714,2019-10-01,5633.0
3959509,42023714,2019-11-01,5130.0
3959509,42023714,2019-12-01,5795.0
3959509,42023714,2020-01-01,7809.0
3959509,42023714,2020-02-01,5037.0
3959509,42023714,2020-03-01,7467.0
3959509,42023714,2020-04-01,6701.0
3959509,42023714,2020-05-01,5536.0
3959509,42023714,2020-06-01,5062.0
3959509,42023714,2020-07-01,6708.0
3959509,42023714,2020-08-01,7820.0
3959509,42023714,2020-09-01,4168.0
3959509,42023714,2020-10-01,4980.0
3959509,42023714,2020-11-01,4929.0
3959509,42023714,2020-12-01,7757.0
3959509,42023714,2021-01-01,4179.0
3959509,42023714,2021-02-01,4518.0
3959530,1617388,2014-03-01,50360.0
3959530,1617388,2014-04-01,65676.0
3959530,1617388,2014-05-01,46186.0
3959530,1617388,2014-06-01,61759.0
3959530,1617388,2014-07-01,40056.0
3959530,1617388,2014-08-01,70996.0
3959530,1617388,2014-09-01,58408.0
3959530,1617388,2014-10-01,62636.0
3959530,1617388,2014-11-01,102229.0
3959530,1617388,2014-12-01,122117.0
3959530,1617388,2015-01-01,48972.0
3959530,1617388,2015-02-01,63015.0
3959530,1617388,2015-03-01,65949.0
3959530,1617388,2015-04-01,71444.0
3959530,1617388,2015-05-01,70921.0
3959530,1617388,2015-06-01,62221.0
3959530,1617388,2015-07-01,39381.0
3959530,1617388,2015-08-01,97359.0
3959530,1617388,2015-09-01,97725.0
3959530,1617388,2015-10-01,61163.0
3959530,1617388,2015-11-01,101394.0
3959530,1617388,2015-12-01,168674.0
3959530,1617388,2016-01-01,57860.0
3959530,1617388,2016-02-01,86635.0
3959530,1617388,2016-03-01,32343.0
3959530,1617388,2016-04-01,116224.0
3959530,1617388,2016-05-01,59247.0
3959530,1617388,2016-06-01,87234.0
3959530,1617388,2016-07-01,67169.0
3959530,1617388,2016-08-01,91895.0
3959530,1617388,2016-09-01,82477.0
3959530,1617388,2016-10-01,102390.0
3959530,1617388,2016-11-01,169449.0
3959530,1617388,2016-12-01,160075.0
3959530,1617388,2017-01-01,69843.0
3959530,1617388,2017-02-01,58254.0
3959530,1617388,2017-03-01,90231.0
3959530,1617388,2017-04-01,109154.0
3959530,1617388,2017-05-01,80392.0
3959530,1617388,2017-06-01,81493.0
3959530,1617388,2017-07-01,52985.0
3959530,1617388,2017-08-01,112603.0
3959530,1617388,2017-09-01,90929.0
3959530,1617388,2017-10-01,96828.0
3959530,1617388,2017-11-01,227573.0
3959530,1617388,2017-12-01,207384.0
3959530,1617388,2018-01-01,77255.0
3959530,1617388,2018-02-01,88680.0
3959530,1617388,2018-03-01,71045.0
3959530,1617388,2018-04-01,84694.0
3959530,1617388,2018-05-01,77810.0
3959530,1617388,2018-06-01,74892.0
3959530,1617388,2018-07-01,96482.0
3959530,1617388,2018-08-01,83673.0
3959530,1617388,2018-09-01,70922.0
3959530,1617388,2018-10-01,139769.0
3959530,1617388,2018-11-01,236041.0
3959530,1617388,2018-12-01,158327.0
3959530,1617388,2019-01-01,53078.0
3959530,1617388,2019-02-01,50144.0
3959530,1617388,2019-03-01,69668.0
3959530,1617388,2019-04-01,85049.0
3959530,1617388,2019-05-01,81110.0
3959530,1617388,2019-06-01,56165.0
3959530,1617388,2019-07-01,88451.0
3959530,1617388,2019-08-01,79260.0
3959530,1617388,2019-09-01,66886.0
3959530,1617388,2019-10-01,118615.0
3959530,1617388,2019-11-01,181246.0
3959530,1617388,2019-12-01,146977.0
3959530,1617388,2020-01-01,49989.0
3959530,1617388,2020-02-01,51334.0
3959530,1617388,2020-03-01,75064.0
3959530,1617388,2020-04-01,44268.0
3959530,1617388,2020-05-01,86727.0
3959530,1617388,2020-06-01,90736.0
3959530,1617388,2020-07-01,52911.0
3959530,1617388,2020-08-01,74326.0
3959530,1617388,2020-09-01,80225.0
3959530,1617388,2020-10-01,91010.0
3959530,1617388,2020-11-01,204073.0
3959530,1617388,2020-12-01,150681.0
3959530,1617388,2021-01-01,99941.0
3959530,1617388,2021-02-01,63585.0
3959530,1619228,2014-03-01,26497.0
3959530,1619228,2014-04-01,54169.0
3959530,1619228,2014-05-01,25587.0
3959530,1619228,2014-06-01,27233.0
3959530,1619228,2014-07-01,44710.0
3959530,1619228,2014-08-01,50009.0
3959530,1619228,2014-09-01,43000.0
3959530,1619228,2014-10-01,47160.0
3959530,1619228,2014-11-01,51652.0
3959530,1619228,2014-12-01,107217.0
3959530,1619228,2015-01-01,55754.0
3959530,1619228,2015-02-01,44023.0
3959530,1619228,2015-03-01,49571.0
3959530,1619228,2015-04-01,42496.0
3959530,1619228,2015-05-01,62823.0
3959530,1619228,2015-06-01,52076.0
3959530,1619228,2015-07-01,52238.0
3959530,1619228,2015-08-01,65453.0
3959530,1619228,2015-09-01,71666.0
3959530,1619228,2015-10-01,70454.0
3959530,1619228,2015-11-01,146243.0
3959530,1619228,2015-12-01,208506.0
3959530,1619228,2016-01-01,82909.0
3959530,1619228,2016-02-01,49260.0
3959530,1619228,2016-03-01,27132.0
3959530,1619228,2016-04-01,66935.0
3959530,1619228,2016-05-01,68465.0
3959530,1619228,2016-06-01,57219.0
3959530,1619228,2016-07-01,66341.0
3959530,1619228,2016-08-01,73438.0
3959530,1619228,2016-09-01,77164.0
3959530,1619228,2016-10-01,138891.0
3959530,1619228,2016-11-01,150509.0
3959530,1619228,2016-12-01,173231.0
3959530,1619228,2017-01-01,63213.0
3959530,1619228,2017-02-01,43547.0
3959530,1619228,2017-03-01,54750.0
3959530,1619228,2017-04-01,87204.0
3959530,1619228,2017-05-01,61518.0
3959530,1619228,2017-06-01,47934.0
3959530,1619228,2017-07-01,56849.0
3959530,1619228,2017-08-01,71107.0
3959530,1619228,2017-09-01,66481.0
3959530,1619228,2017-10-01,83917.0
3959530,1619228,2017-11-01,307181.0
3959530,1619228,2017-12-01,217469.0
3959530,1619228,2018-01-01,71795.0
3959530,1619228,2018-02-01,58823.0
3959530,1619228,2018-03-01,57523.0
3959530,1619228,2018-04-01,75275.0
3959530,1619228,2018-05-01,71810.0
3959530,1619228,2018-06-01,74736.0
3959530,1619228,2018-07-01,83578.0
3959530,1619228,2018-08-01,75666.0
3959530,1619228,2018-09-01,67183.0
3959530,1619228,2018-10-01,142111.0
3959530,1619228,2018-11-01,185395.0
3959530,1619228,2018-12-01,632612.0
3959530,1619228,2019-01-01,48430.0
3959530,1619228,2019-02-01,69964.0
3959530,1619228,2019-03-01,52808.0
3959530,1619228,2019-04-01,66382.0
3959530,1619228,2019-05-01,93172.0
3959530,1619228,2019-06-01,48406.0
3959530,1619228,2019-07-01,93629.0
3959530,1619228,2019-08-01,67168.0
3959530,1619228,2019-09-01,67295.0
3959530,1619228,2019-10-01,137376.0
3959530,1619228,2019-11-01,173632.0
3959530,1619228,2019-12-01,184659.0
3959530,1619228,2020-01-01,49527.0
3959530,1619228,2020-02-01,76454.0
3959530,1619228,2020-03-01,47220.0
3959530,1619228,2020-04-01,56759.0
3959530,1619228,2020-05-01,69498.0
3959530,1619228,2020-06-01,86917.0
3959530,1619228,2020-07-01,57846.0
3959530,1619228,2020-08-01,49965.0
3959530,1619228,2020-09-01,90283.0
3959530,1619228,2020-10-01,56063.0
3959530,1619228,2020-11-01,211916.0
3959530,1619228,2020-12-01,194993.0
3959530,1619228,2021-01-01,81539.0
3959530,1619228,2021-02-01,49535.0
3959530,40022636,2014-03-01,12734.0
3959530,40022636,2014-04-01,17408.0
3959530,40022636,2014-05-01,18518.0
3959530,40022636,2014-06-01,11252.0
3959530,40022636,2014-07-01,21085.0
3959530,40022636,2014-08-01,11347.0
3959530,40022636,2014-09-01,18934.0
3959530,40022636,2014-10-01,13612.0
3959530,40022636,2014-11-01,18074.0
3959530,40022636,2014-12-01,21104.0
3959530,40022636,2015-01-01,13289.0
3959530,40022636,2015-02-01,13718.0
3959530,40022636,2015-03-01,17378.0
3959530,40022636,2015-04-01,16872.0
3959530,40022636,2015-05-01,15468.0
3959530,40022636,2015-06-01,16488.0
3959530,40022636,2015-07-01,16176.0
3959530,40022636,2015-08-01,20419.0
3959530,40022636,2015-09-01,19635.0
3959530,40022636,2015-10-01,17120.0
3959530,40022636,2015-11-01,16746.0
3959530,40022636,2015-12-01,26784.0
3959530,40022636,2016-01-01,22591.0
3959530,40022636,2016-02-01,16379.0
3959530,40022636,2016-03-01,13269.0
3959530,40022636,2016-04-01,18882.0
3959530,40022636,2016-05-01,22046.0
3959530,40022636,2016-06-01,15991.0
3959530,40022636,2016-07-01,21799.0
3959530,40022636,2016-08-01,26072.0
3959530,40022636,2016-09-01,25934.0
3959530,40022636,2016-10-01,20342.0
3959530,40022636,2016-11-01,22196.0
3959530,40022636,2016-12-01,24134.0
3959530,40022636,2017-01-01,18679.0
3959530,40022636,2017-02-01,19076.0
3959530,40022636,2017-03-01,30104.0
3959530,40022636,2017-04-01,23024.0
3959530,40022636,2017-05-01,26457.0
3959530,40022636,2017-06-01,21729.0
3959530,40022636,2017-07-01,21367.0
3959530,40022636,2017-08-01,34354.0
3959530,40022636,2017-09-01,32273.0
3959530,40022636,2017-10-01,25956.0
3959530,40022636,2017-11-01,30664.0
3959530,40022636,2017-12-01,30907.0
3959530,40022636,2018-01-01,24921.0
3959530,40022636,2018-02-01,24765.0
3959530,40022636,2018-03-01,24250.0
3959530,40022636,2018-04-01,22213.0
3959530,40022636,2018-05-01,25083.0
3959530,40022636,2018-06-01,19438.0
3959530,40022636,2018-07-01,28865.0
3959530,40022636,2018-08-01,25771.0
3959530,40022636,2018-09-01,19845.0
3959530,40022636,2018-10-01,31159.0
3959530,40022636,2018-11-01,26207.0
3959530,40022636,2018-12-01,31613.0
3959530,40022636,2019-01-01,22551.0
3959530,40022636,2019-02-01,22950.0
3959530,40022636,2019-03-01,23701.0
3959530,40022636,2019-04-01,25954.0
3959530,40022636,2019-05-01,27074.0
3959530,40022636,2019-06-01,16620.0
3959530,40022636,2019-07-01,27278.0
3959530,40022636,2019-08-01,21725.0
3959530,40022636,2019-09-01,26042.0
3959530,40022636,2019-10-01,34220.0
3959530,40022636,2019-11-01,23946.0
3959530,40022636,2019-12-01,39932.0
3959530,40022636,2020-01-01,10804.0
3959530,40022636,2020-02-01,40103.0
3959530,40022636,2020-03-01,31287.0
3959530,40022636,2020-04-01,19052.0
3959530,40022636,2020-05-01,29389.0
3959530,40022636,2020-06-01,27434.0
3959530,40022636,2020-07-01,22676.0
3959530,40022636,2020-08-01,25249.0
3959530,40022636,2020-09-01,28176.0
3959530,40022636,2020-10-01,27525.0
3959530,40022636,2020-11-01,33030.0
3959530,40022636,2020-12-01,36385.0
3959530,40022636,2021-01-01,25791.0
3959530,40022636,2021-02-01,27378.0
3959530,42023714,2014-03-01,31282.0
3959530,42023714,2014-04-01,59424.0
3959530,42023714,2014-05-01,17609.0
3959530,42023714,2014-06-01,48539.0
3959530,42023714,2014-07-01,52233.0
3959530,42023714,2014-08-01,77202.0
3959530,42023714,2014-09-01,69096.0
3959530,42023714,2014-10-01,51029.0
3959530,42023714,2014-11-01,81855.0
3959530,42023714,2014-12-01,110750.0
3959530,42023714,2015-01-01,64077.0
3959530,42023714,2015-02-01,65181.0
3959530,42023714,2015-03-01,65550.0
3959530,42023714,2015-04-01,71589.0
3959530,42023714,2015-05-01,55560.0
3959530,42023714,2015-06-01,64875.0
3959530,42023714,2015-07-01,73260.0
3959530,42023714,2015-08-01,76320.0
3959530,42023714,2015-09-01,74056.0
3959530,42023714,2015-10-01,74415.0
3959530,42023714,2015-11-01,113417.0
3959530,42023714,2015-12-01,119936.0
3959530,42023714,2016-01-01,106012.0
3959530,42023714,2016-02-01,72233.0
3959530,42023714,2016-03-01,52256.0
3959530,42023714,2016-04-01,74765.0
3959530,42023714,2016-05-01,87370.0
3959530,42023714,2016-06-01,77444.0
3959530,42023714,2016-07-01,82863.0
3959530,42023714,2016-08-01,80118.0
3959530,42023714,2016-09-01,77714.0
3959530,42023714,2016-10-01,86934.0
3959530,42023714,2016-11-01,166258.0
3959530,42023714,2016-12-01,120891.0
3959530,42023714,2017-01-01,92670.0
3959530,42023714,2017-02-01,60991.0
3959530,42023714,2017-03-01,100230.0
3959530,42023714,2017-04-01,67826.0
3959530,42023714,2017-05-01,106186.0
3959530,42023714,2017-06-01,72011.0
3959530,42023714,2017-07-01,79984.0
3959530,42023714,2017-08-01,116393.0
3959530,42023714,2017-09-01,100714.0
3959530,42023714,2017-10-01,121676.0
3959530,42023714,2017-11-01,161537.0
3959530,42023714,2017-12-01,203303.0
3959530,42023714,2018-01-01,104953.0
3959530,42023714,2018-02-01,90194.0
3959530,42023714,2018-03-01,85357.0
3959530,42023714,2018-04-01,73973.0
3959530,42023714,2018-05-01,77229.0
3959530,42023714,2018-06-01,92679.0
3959530,42023714,2018-07-01,96922.0
3959530,42023714,2018-08-01,83711.0
3959530,42023714,2018-09-01,75882.0
3959530,42023714,2018-10-01,125958.0
3959530,42023714,2018-11-01,177932.0
3959530,42023714,2018-12-01,165466.0
3959530,42023714,2019-01-01,67033.0
3959530,42023714,2019-02-01,94009.0
3959530,42023714,2019-03-01,88569.0
3959530,42023714,2019-04-01,96750.0
3959530,42023714,2019-05-01,100304.0
3959530,42023714,2019-06-01,70807.0
3959530,42023714,2019-07-01,103838.0
3959530,42023714,2019-08-01,90999.0
3959530,42023714,2019-09-01,88994.0
3959530,42023714,2019-10-01,109162.0
3959530,42023714,2019-11-01,185424.0
3959530,42023714,2019-12-01,165483.0
3959530,42023714,2020-01-01,56630.0
3959530,42023714,2020-02-01,125713.0
3959530,42023714,2020-03-01,107609.0
3959530,42023714,2020-04-01,79503.0
3959530,42023714,2020-05-01,99095.0
3959530,42023714,2020-06-01,92239.0
3959530,42023714,2020-07-01,93816.0
3959530,42023714,2020-08-01,82482.0
3959530,42023714,2020-09-01,99606.0
3959530,42023714,2020-10-01,100795.0
3959530,42023714,2020-11-01,210912.0
3959530,42023714,2020-12-01,188110.0
3959530,42023714,2021-01-01,126015.0
3959530,42023714,2021-02-01,96156.0
3994423,1617388,2015-11-01,2019.0
3994423,1617388,2015-12-01,5200.0
3994423,1617388,2016-01-01,4133.0
3994423,1617388,2016-02-01,5267.0
3994423,1617388,2016-03-01,4184.0
3994423,1617388,2016-04-01,5858.0
3994423,1617388,2016-05-01,7597.0
3994423,1617388,2016-06-01,3259.0
3994423,1617388,2016-07-01,3640.0
3994423,1617388,2016-08-01,4107.0
3994423,1617388,2016-09-01,3898.0
3994423,1617388,2016-10-01,4023.0
3994423,1617388,2016-11-01,4867.0
3994423,1617388,2016-12-01,2429.0
3994423,1617388,2017-01-01,1980.0
3994423,1617388,2017-02-01,2264.0
3994423,1617388,2017-03-01,2304.0
3994423,1617388,2017-04-01,4420.0
3994423,1617388,2017-05-01,5652.0
3994423,1617388,2017-06-01,5407.0
3994423,1617388,2017-07-01,4747.0
3994423,1617388,2017-08-01,3360.0
3994423,1617388,2017-09-01,4757.0
3994423,1617388,2017-10-01,5521.0
3994423,1617388,2017-11-01,2773.0
3994423,1617388,2017-12-01,4276.0
3994423,1617388,2018-01-01,3020.0
3994423,1617388,2018-02-01,2648.0
3994423,1617388,2018-03-01,3393.0
3994423,1617388,2018-04-01,3293.0
3994423,1617388,2018-05-01,3031.0
3994423,1617388,2018-06-01,4148.0
3994423,1617388,2018-07-01,3704.0
3994423,1617388,2018-08-01,3647.0
3994423,1617388,2018-09-01,3284.0
3994423,1617388,2018-10-01,5676.0
3994423,1617388,2018-11-01,3849.0
3994423,1617388,2018-12-01,4724.0
3994423,1617388,2019-01-01,2163.0
3994423,1617388,2019-02-01,3164.0
3994423,1617388,2019-03-01,4119.0
3994423,1617388,2019-04-01,4969.0
3994423,1617388,2019-05-01,3424.0
3994423,1617388,2019-06-01,3689.0
3994423,1617388,2019-07-01,6928.0
3994423,1617388,2019-08-01,3439.0
3994423,1617388,2019-09-01,5560.0
3994423,1617388,2019-10-01,4751.0
3994423,1617388,2019-11-01,3684.0
3994423,1617388,2019-12-01,4326.0
3994423,1617388,2020-01-01,3108.0
3994423,1617388,2020-02-01,2571.0
3994423,1617388,2020-03-01,2179.0
3994423,1617388,2020-04-01,2128.0
3994423,1617388,2020-05-01,3449.0
3994423,1617388,2020-06-01,4104.0
3994423,1617388,2020-07-01,3336.0
3994423,1617388,2020-08-01,1818.0
3994423,1617388,2020-09-01,3867.0
3994423,1617388,2020-10-01,4366.0
3994423,1617388,2020-11-01,2619.0
3994423,1617388,2020-12-01,4234.0
3994423,1617388,2021-01-01,2257.0
3994423,1617388,2021-02-01,1855.0
3994423,1619228,2015-11-01,2505.0
3994423,1619228,2015-12-01,5722.0
3994423,1619228,2016-01-01,3180.0
3994423,1619228,2016-02-01,3030.0
3994423,1619228,2016-03-01,3526.0
3994423,1619228,2016-04-01,2487.0
3994423,1619228,2016-05-01,4367.0
3994423,1619228,2016-06-01,2693.0
3994423,1619228,2016-07-01,2379.0
3994423,1619228,2016-08-01,2089.0
3994423,1619228,2016-09-01,2845.0
3994423,1619228,2016-10-01,2332.0
3994423,1619228,2016-11-01,3863.0
3994423,1619228,2016-12-01,1668.0
3994423,1619228,2017-01-01,2264.0
3994423,1619228,2017-02-01,2444.0
3994423,1619228,2017-03-01,2306.0
3994423,1619228,2017-04-01,6542.0
3994423,1619228,2017-05-01,2785.0
3994423,1619228,2017-06-01,3110.0
3994423,1619228,2017-07-01,2420.0
3994423,1619228,2017-08-01,2750.0
3994423,1619228,2017-09-01,2900.0
3994423,1619228,2017-10-01,3363.0
3994423,1619228,2017-11-01,1721.0
3994423,1619228,2017-12-01,3835.0
3994423,1619228,2018-01-01,3206.0
3994423,1619228,2018-02-01,2001.0
3994423,1619228,2018-03-01,2450.0
3994423,1619228,2018-04-01,3091.0
3994423,1619228,2018-05-01,2167.0
3994423,1619228,2018-06-01,2020.0
3994423,1619228,2018-07-01,2718.0
3994423,1619228,2018-08-01,3838.0
3994423,1619228,2018-09-01,2044.0
3994423,1619228,2018-10-01,2645.0
3994423,1619228,2018-11-01,3479.0
3994423,1619228,2018-12-01,3949.0
3994423,1619228,2019-01-01,2222.0
3994423,1619228,2019-02-01,1823.0
3994423,1619228,2019-03-01,3266.0
3994423,1619228,2019-04-01,5110.0
3994423,1619228,2019-05-01,3104.0
3994423,1619228,2019-06-01,4061.0
3994423,1619228,2019-07-01,3832.0
3994423,1619228,2019-08-01,2446.0
3994423,1619228,2019-09-01,2573.0
3994423,1619228,2019-10-01,3654.0
3994423,1619228,2019-11-01,2950.0
3994423,1619228,2019-12-01,2452.0
3994423,1619228,2020-01-01,3715.0
3994423,1619228,2020-02-01,2500.0
3994423,1619228,2020-03-01,2128.0
3994423,1619228,2020-04-01,2042.0
3994423,1619228,2020-05-01,3419.0
3994423,1619228,2020-06-01,2294.0
3994423,1619228,2020-07-01,4100.0
3994423,1619228,2020-08-01,2111.0
3994423,1619228,2020-09-01,2043.0
3994423,1619228,2020-10-01,2818.0
3994423,1619228,2020-11-01,2371.0
3994423,1619228,2020-12-01,2132.0
3994423,1619228,2021-01-01,1791.0
3994423,1619228,2021-02-01,2372.0
3994423,40022636,2015-11-01,1147.0
3994423,40022636,2015-12-01,2689.0
3994423,40022636,2016-01-01,1622.0
3994423,40022636,2016-02-01,1580.0
3994423,40022636,2016-03-01,1099.0
3994423,40022636,2016-04-01,1797.0
3994423,40022636,2016-05-01,2278.0
3994423,40022636,2016-06-01,1803.0
3994423,40022636,2016-07-01,1632.0
3994423,40022636,2016-08-01,1562.0
3994423,40022636,2016-09-01,1888.0
3994423,40022636,2016-10-01,1177.0
3994423,40022636,2016-11-01,1648.0
3994423,40022636,2016-12-01,952.0
3994423,40022636,2017-01-01,693.0
3994423,40022636,2017-02-01,914.0
3994423,40022636,2017-03-01,1374.0
3994423,40022636,2017-04-01,2183.0
3994423,40022636,2017-05-01,2168.0
3994423,40022636,2017-06-01,2554.0
3994423,40022636,2017-07-01,1987.0
3994423,40022636,2017-08-01,1836.0
3994423,40022636,2017-09-01,476.0
3994423,40022636,2017-10-01,2955.0
3994423,40022636,2017-11-01,1524.0
3994423,40022636,2017-12-01,1794.0
3994423,40022636,2018-01-01,1575.0
3994423,40022636,2018-02-01,1096.0
3994423,40022636,2018-03-01,1222.0
3994423,40022636,2018-04-01,920.0
3994423,40022636,2018-05-01,1008.0
3994423,40022636,2018-06-01,1844.0
3994423,40022636,2018-07-01,1784.0
3994423,40022636,2018-08-01,2523.0
3994423,40022636,2018-09-01,1214.0
3994423,40022636,2018-10-01,2081.0
3994423,40022636,2018-11-01,1921.0
3994423,40022636,2018-12-01,1264.0
3994423,40022636,2019-01-01,1309.0
3994423,40022636,2019-02-01,1200.0
3994423,40022636,2019-03-01,1506.0
3994423,40022636,2019-04-01,2275.0
3994423,40022636,2019-05-01,1306.0
3994423,40022636,2019-06-01,1669.0
3994423,40022636,2019-07-01,2235.0
3994423,40022636,2019-08-01,2020.0
3994423,40022636,2019-09-01,1547.0
3994423,40022636,2019-10-01,1081.0
3994423,40022636,2019-11-01,1177.0
3994423,40022636,2019-12-01,1890.0
3994423,40022636,2020-01-01,2320.0
3994423,40022636,2020-02-01,1555.0
3994423,40022636,2020-03-01,963.0
3994423,40022636,2020-04-01,572.0
3994423,40022636,2020-05-01,1499.0
3994423,40022636,2020-06-01,2013.0
3994423,40022636,2020-07-01,1976.0
3994423,40022636,2020-08-01,1270.0
3994423,40022636,2020-09-01,1342.0
3994423,40022636,2020-10-01,702.0
3994423,40022636,2020-11-01,639.0
3994423,40022636,2020-12-01,1238.0
3994423,40022636,2021-01-01,915.0
3994423,40022636,2021-02-01,1434.0
3994423,42023714,2015-11-01,2244.0
3994423,42023714,2015-12-01,8901.0
3994423,42023714,2016-01-01,3810.0
3994423,42023714,2016-02-01,4265.0
3994423,42023714,2016-03-01,4326.0
3994423,42023714,2016-04-01,3613.0
3994423,42023714,2016-05-01,6514.0
3994423,42023714,2016-06-01,4428.0
3994423,42023714,2016-07-01,3144.0
3994423,42023714,2016-08-01,3331.0
3994423,42023714,2016-09-01,3356.0
3994423,42023714,2016-10-01,45366.0
3994423,42023714,2016-11-01,3302.0
3994423,42023714,2016-12-01,3737.0
3994423,42023714,2017-01-01,3586.0
3994423,42023714,2017-02-01,3294.0
3994423,42023714,2017-03-01,3448.0
3994423,42023714,2017-04-01,4510.0
3994423,42023714,2017-05-01,4438.0
3994423,42023714,2017-06-01,6362.0
3994423,42023714,2017-07-01,6454.0
3994423,42023714,2017-08-01,4594.0
3994423,42023714,2017-09-01,5460.0
3994423,42023714,2017-10-01,7335.0
3994423,42023714,2017-11-01,4905.0
3994423,42023714,2017-12-01,5729.0
3994423,42023714,2018-01-01,4597.0
3994423,42023714,2018-02-01,4206.0
3994423,42023714,2018-03-01,4444.0
3994423,42023714,2018-04-01,4765.0
3994423,42023714,2018-05-01,3431.0
3994423,42023714,2018-06-01,5046.0
3994423,42023714,2018-07-01,4125.0
3994423,42023714,2018-08-01,5497.0
3994423,42023714,2018-09-01,3945.0
3994423,42023714,2018-10-01,4796.0
3994423,42023714,2018-11-01,5417.0
3994423,42023714,2018-12-01,6744.0
3994423,42023714,2019-01-01,4860.0
3994423,42023714,2019-02-01,4621.0
3994423,42023714,2019-03-01,4473.0
3994423,42023714,2019-04-01,7433.0
3994423,42023714,2019-05-01,4536.0
3994423,42023714,2019-06-01,4413.0
3994423,42023714,2019-07-01,5360.0
3994423,42023714,2019-08-01,4518.0
3994423,42023714,2019-09-01,3742.0
3994423,42023714,2019-10-01,4203.0
3994423,42023714,2019-11-01,4486.0
3994423,42023714,2019-12-01,5547.0
3994423,42023714,2020-01-01,6120.0
3994423,42023714,2020-02-01,3706.0
3994423,42023714,2020-03-01,3509.0
3994423,42023714,2020-04-01,2596.0
3994423,42023714,2020-05-01,4381.0
3994423,42023714,2020-06-01,4927.0
3994423,42023714,2020-07-01,4880.0
3994423,42023714,2020-08-01,2325.0
3994423,42023714,2020-09-01,2714.0
3994423,42023714,2020-10-01,2624.0
3994423,42023714,2020-11-01,2461.0
3994423,42023714,2020-12-01,3297.0
3994423,42023714,2021-01-01,3276.0
3994423,42023714,2021-02-01,4351.0
5160016,1617388,2014-11-01,4097.0
5160016,1617388,2014-12-01,0.0
5160016,1617388,2015-01-01,0.0
5160016,1617388,2015-02-01,0.0
5160016,1617388,2015-03-01,0.0
5160016,1617388,2015-04-01,1510.0
5160016,1617388,2015-05-01,1264.0
5160016,1617388,2015-06-01,1904.0
5160016,1617388,2015-07-01,1040.0
5160016,1617388,2015-08-01,0.0
5160016,1617388,2015-09-01,0.0
5160016,1617388,2015-10-01,38.0
5160016,1617388,2015-11-01,2.0
5160016,1617388,2015-12-01,2256.0
5160016,1617388,2016-01-01,1024.0
5160016,1617388,2016-02-01,384.0
5160016,1617388,2016-03-01,0.0
5160016,1617388,2016-04-01,0.0
5160016,1617388,2016-05-01,0.0
5160016,1617388,2016-06-01,0.0
5160016,1617388,2016-07-01,0.0
5160016,1617388,2016-08-01,0.0
5160016,1617388,2016-09-01,0.0
5160016,1617388,2016-10-01,3128.0
5160016,1617388,2016-11-01,1668.0
5160016,1617388,2016-12-01,0.0
5160016,1617388,2017-01-01,0.0
5160016,1617388,2017-02-01,0.0
5160016,1617388,2017-03-01,0.0
5160016,1617388,2017-04-01,1772.0
5160016,1617388,2017-05-01,4.0
5160016,1617388,2017-06-01,0.0
