3959294,1617388,2014-03-01,0.5304651291231374
3959294,1617388,2014-04-01,0.5314245062480506
3959294,1617388,2014-05-01,0.528394338361303
3959294,1617388,2014-06-01,0.5327537974823309
3959294,1617388,2014-07-01,0.5383180686229119
3959294,1617388,2014-08-01,0.5222938960119093
3959294,1617388,2014-09-01,0.5370212555878845
3959294,1617388,2014-10-01,0.5398760974951198
3959294,1617388,2014-11-01,0.5340870436413494
3959294,1617388,2014-12-01,0.536410943326253
3959294,1617388,2015-01-01,0.5362938024655537
3959294,1617388,2015-02-01,0.5294807871776391
3959294,1617388,2015-03-01,0.530368310430148
3959294,1617388,2015-04-01,0.5281778111547284
3959294,1617388,2015-05-01,0.5378893559185933
3959294,1617388,2015-06-01,0.5313431524922929
3959294,1617388,2015-07-01,0.5294282789019036
3959294,1617388,2015-08-01,0.5076179666670632
3959294,1617388,2015-09-01,0.5122330954798671
3959294,1617388,2015-10-01,0.5281184911430187
3959294,1617388,2015-11-01,0.5129983929697592
3959294,1617388,2015-12-01,0.4959021028955991
3959294,1617388,2016-01-01,0.5503923589504373
3959294,1617388,2016-02-01,0.5539387426816678
3959294,1617388,2016-03-01,0.563617229743004
3959294,1617388,2016-04-01,0.5502141507266927
3959294,1617388,2016-05-01,0.5294783805413071
3959294,1617388,2016-06-01,0.5136438601394645
3959294,1617388,2016-07-01,0.5173620633662869
3959294,1617388,2016-08-01,0.5367401169629712
3959294,1617388,2016-09-01,0.5376880796817418
3959294,1617388,2016-10-01,0.5343385181936643
3959294,1617388,2016-11-01,0.5235591061264181
3959294,1617388,2016-12-01,0.512615482623901
3959294,1617388,2017-01-01,0.546470761212714
3959294,1617388,2017-02-01,0.5390916254194426
3959294,1617388,2017-03-01,0.5375615120082773
3959294,1617388,2017-04-01,0.5827375096336169
3959294,1617388,2017-05-01,0.5389624701776973
3959294,1617388,2017-06-01,0.5399067312697546
3959294,1617388,2017-07-01,0.5958274458175082
3959294,1617388,2017-08-01,0.5547437298287597
3959294,1617388,2017-09-01,0.4702039723645766
3959294,1617388,2017-10-01,0.4988667891270718
3959294,1617388,2017-11-01,0.6024594297970703
3959294,1617388,2017-12-01,0.5754262696439462
3959294,1617388,2018-01-01,0.5837115903425562
3959294,1617388,2018-02-01,0.5752937455594486
3959294,1617388,2018-03-01,0.5966498529683639
3959294,1617388,2018-04-01,0.5563281085150994
3959294,1617388,2018-05-01,0.6080573591109665
3959294,1617388,2018-06-01,0.6150888189928394
3959294,1617388,2018-07-01,0.5766533347650172
3959294,1617388,2018-08-01,0.5797203845333332
3959294,1617388,2018-09-01,0.6034632926203405
3959294,1617388,2018-10-01,0.5435409553429951
3959294,1617388,2018-11-01,0.5382846970002446
3959294,1617388,2018-12-01,0.6100032195596842
3959294,1617388,2019-01-01,0.5925936724861878
3959294,1617388,2019-02-01,0.5902602201750218
3959294,1617388,2019-03-01,0.5842735479199719
3959294,1617388,2019-04-01,0.5841287094489528
3959294,1617388,2019-05-01,0.5926734391413828
3959294,1617388,2019-06-01,0.6080283837303627
3959294,1617388,2019-07-01,0.562493090683621
3959294,1617388,2019-08-01,0.5665098868448486
3959294,1617388,2019-09-01,0.5694828397720275
3959294,1617388,2019-10-01,0.5722284521855572
3959294,1617388,2019-11-01,0.6347954524025384
3959294,1617388,2019-12-01,0.6346929932300164
3959294,1617388,2020-01-01,0.6001551792000002
3959294,1617388,2020-02-01,0.576830869839416
3959294,1617388,2020-03-01,0.5882767423212284
3959294,1617388,2020-04-01,0.610301311832636
3959294,1617388,2020-05-01,0.5624528665784684
3959294,1617388,2020-06-01,0.5698292876069222
3959294,1617388,2020-07-01,0.5869120633613973
3959294,1617388,2020-08-01,0.5718131169222117
3959294,1617388,2020-09-01,0.5881236495240336
3959294,1617388,2020-10-01,0.5792795653406594
3959294,1617388,2020-11-01,0.5831197586417658
3959294,1617388,2020-12-01,0.5862739565869032
3959294,1617388,2021-01-01,0.6118304129725659
3959294,1617388,2021-02-01,0.5677473435511023
3959294,1619228,2014-03-01,0.5331733081855389
3959294,1619228,2014-04-01,0.5338686846970888
3959294,1619228,2014-05-01,0.5324585638238378
3959294,1619228,2014-06-01,0.5351445894804775
3959294,1619228,2014-07-01,0.5338252226917057
3959294,1619228,2014-08-01,0.53416858303937
3959294,1619228,2014-09-01,0.5358233239339751
3959294,1619228,2014-10-01,0.5357514053816247
3959294,1619228,2014-11-01,0.5347638742843017
3959294,1619228,2014-12-01,0.5343294888216116
3959294,1619228,2015-01-01,0.5364274601508358
3959294,1619228,2015-02-01,0.5282767284029432
3959294,1619228,2015-03-01,0.5126788954899497
3959294,1619228,2015-04-01,0.509792768786273
